player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00682,Andres Rojas,22,Colombia,Colombia,6,CB,188,79,Left,Colombia Athletic,59600000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,40,0,0,1,1,0.11,0.06,0,18,25,73.4,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0,8.29,1.76,29.0,6,5,84.6,5.5,57.2,60.9,57.8,57.3,84.0,62.0,74.4,42.4,0,0,204,0,5.7
P00683,Nicolas Hernandez,30,Colombia,Colombia,7,CB,192,67,Right,Colombia Athletic,59500000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,65,0,0,1,1,0.06,0.07,1,21,30,73.2,1,1,0,0,1,1,1,0,1,1,2,3,1,2,0,0,0,0,0.0,0,0,0,0,7.25,1.75,28.3,11,12,83.7,6.1,62.9,48.9,62.7,52.5,73.2,60.3,77.5,50.9,0,0,135,0,6.4
P00684,Juan Hernandez,27,Colombia,Colombia,8,LB,189,78,Right,Colombia FC,22300000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,84,0,0,0,0,0.0,0.03,0,35,42,84.7,0,0,0,0,0,1,1,0,1,2,2,2,1,1,0,0,0,0,0.0,0,0,0,0,10.07,1.29,29.5,13,8,96.5,6.3,57.5,49.4,50.5,53.1,69.7,40.4,71.3,62.2,0,0,202,0,6.3
P00685,Mateo Moreno,20,Colombia,Colombia,9,LB,175,75,Right,Colombia City,64000000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,66,0,0,0,0,0.0,0.04,0,30,44,68.8,0,0,0,0,1,1,0,0,1,0,3,2,0,1,0,0,0,0,0.0,0,0,0,0,4.26,1.77,29.7,8,11,85.4,5.9,54.5,49.0,78.2,58.0,62.7,51.2,78.7,62.8,0,0,177,0,6.3
P00686,Alejandro Castro,31,Colombia,Colombia,10,RB,175,63,Right,Colombia Rovers,27200000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,77,0,0,0,0,0.0,0.01,1,54,61,89.2,2,0,2,1,3,2,0,0,1,0,3,5,0,0,1,0,0,0,0.0,0,0,0,0,5.44,2.33,30.9,5,8,81.4,6.2,58.3,75.9,56.8,76.7,77.5,38.1,60.3,61.6,0,0,255,0,5.6
P00687,Juan Castro,31,Colombia,Colombia,11,RB,193,77,Left,Colombia Rovers,29600000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,12,0,0,0,0,0.0,0.11,0,6,8,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.14,1.26,32.1,1,1,82.2,5.2,60.8,69.3,54.6,64.7,74.1,57.6,81.5,90.8,0,0,102,0,6.0
P00688,Nicolas Lopez,30,Colombia,Colombia,12,DM,180,85,Right,Colombia Sporting,44400000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,40,0,0,1,0,0.18,0.12,0,14,18,80.5,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0.0,0,0,0,0,7.34,1.78,32.9,5,7,77.1,5.3,52.5,58.6,59.8,62.8,86.0,44.5,84.2,49.9,0,0,194,0,5.9
P00689,Juan Rodriguez,23,Colombia,Colombia,13,DM,188,85,Left,Colombia Sporting,38000000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,32,0,0,0,0,0.0,0.13,0,10,13,81.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,8.93,1.83,28.4,3,6,68.5,5.2,51.6,47.5,77.4,62.6,84.9,78.9,70.6,55.4,0,0,114,0,5.8
P00690,Juan Martinez,25,Colombia,Colombia,14,DM,191,72,Right,Colombia FC,8500000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,25,0,0,0,0,0.0,0.15,0,14,16,90.1,1,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0.0,0,0,0,0,7.09,1.8,30.9,6,2,89.8,5.5,53.8,44.4,75.4,49.3,63.4,47.4,79.9,66.2,0,0,220,0,5.8
P00691,Sebastian Hernandez,29,Colombia,Colombia,15,CM,172,71,Right,Colombia United,62900000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,8,0,0,0,0,0.0,0.13,1,2,3,81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,11.14,2.05,30.5,0,3,79.0,5.5,55.1,41.0,51.7,47.9,86.0,80.7,67.2,78.2,0,0,115,0,6.2
P00692,Samuel Hernandez,21,Colombia,Colombia,16,CM,168,80,Right,Colombia Sporting,54200000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,25,0,0,0,0,0.0,0.1,0,10,13,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,7.16,1.95,32.1,6,5,80.1,6.2,62.5,55.4,49.9,75.1,82.7,48.4,80.3,65.7,0,0,136,0,6.1
P00693,Samuel Martinez,20,Colombia,Colombia,17,CM,172,70,Right,Colombia City,57800000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,87,0,0,1,1,0.08,0.02,1,37,44,85.0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,7.02,2.55,34.6,10,12,84.8,5.7,57.1,48.5,46.4,58.1,59.4,42.1,68.0,52.9,0,0,128,0,5.8
P00694,Daniel Gomez,27,Colombia,Colombia,18,CM,195,72,Right,Colombia United,4400000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,79,0,0,1,1,0.11,0.01,3,35,43,82.9,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0.0,0,0,0,0,6.79,0.49,29.9,8,10,82.9,6.7,67.8,52.5,47.4,63.8,74.4,68.4,66.5,75.9,0,0,263,0,6.3
P00695,Sebastian Castro,23,Colombia,Colombia,19,AM,174,65,Left,Colombia City,18900000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,77,0,0,1,0,0.11,0.06,0,38,51,75.5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,4.71,1.72,31.5,10,6,75.1,6.3,58.4,70.3,40.0,65.8,73.5,39.8,68.4,45.2,0,0,182,0,6.3
P00696,David Rodriguez,29,Colombia,Colombia,20,AM,176,87,Left,Colombia FC,39000000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,40,0,0,1,1,0.17,0.12,0,27,34,79.5,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,5.59,1.53,32.8,5,1,92.5,5.7,53.5,61.8,43.4,56.1,74.6,45.2,75.1,48.7,0,0,164,0,6.3
P00697,Samuel Gomez,20,Colombia,Colombia,21,LW,183,70,Right,Colombia FC,20500000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,12,0,0,0,0,0.0,0.01,0,6,7,87.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,6.33,1.61,29.5,2,4,77.4,5.8,61.5,60.1,64.6,59.4,70.8,62.4,86.2,47.8,0,0,185,0,6.2
P00698,Juan Rojas,26,Colombia,Colombia,22,LW,180,76,Right,Colombia Athletic,48000000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,12,0,0,0,0,0.0,0.13,0,3,5,69.3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0,0,0,0,9.11,1.05,29.4,0,1,88.8,5.9,57.2,60.8,52.3,73.4,49.4,71.0,66.8,60.3,0,0,174,0,6.2
P00699,Alejandro Martinez,30,Colombia,Colombia,23,RW,169,75,Right,Colombia Sporting,29800000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,59,0,0,0,0,0.0,0.01,0,26,34,77.0,1,1,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0.0,0,0,0,0,7.07,1.83,30.0,13,10,68.4,6.2,57.3,32.1,59.1,47.6,81.4,61.7,70.2,76.0,0,0,195,0,6.2
P00700,Sebastian Lopez,21,Colombia,Colombia,24,RW,180,68,Right,Colombia Sporting,28500000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,18,0,0,0,0,0.0,0.05,0,4,6,77.2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.44,1.95,31.3,4,1,73.1,5.7,54.4,54.2,95.6,61.0,66.2,44.1,89.3,57.6,0,0,102,0,6.2
P00701,Andres Castro,33,Colombia,Colombia,25,ST,195,69,Right,Colombia FC,42300000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,40,0,0,0,0,0.0,0.09,0,18,26,73.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,5.29,1.12,34.3,8,3,83.4,6.4,64.7,54.7,40.2,59.1,86.1,78.4,62.5,81.1,0,0,254,0,6.2
P00702,Sebastian Gomez,24,Colombia,Colombia,26,ST,170,73,Right,Colombia Sporting,10200000,WC26-081,2026-07-07,Bay Arena,San Francisco,Iran,Round of 32,Loss,1,2,40,0,0,0,0,0.0,0.04,0,22,26,85.3,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,0,0,0,0,9.72,2.1,31.4,3,7,77.8,6.2,56.3,70.2,52.2,56.6,56.7,46.1,78.8,54.8,0,0,133,0,6.2
P00963,Marco Romano,28,Italy,Italy,1,GK,193,90,Left,Italy FC,30400000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,12,0,0,0,0,0.0,0.05,0,6,8,76.9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,100.0,0,0,0,0,6.94,1.52,33.0,2,2,80.4,6.7,68.2,33.3,23.1,52.9,67.6,39.0,82.4,63.5,0,0,182,0,6.4
P00964,Alessandro Colombo,19,Italy,Italy,2,GK,179,72,Left,Italy Rovers,17700000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,81,0,0,0,0,0.0,0.12,0,14,18,80.6,2,1,0,0,1,1,0,1,0,1,2,3,0,2,0,0,0,2,50.0,0,1,0,0,6.01,0.96,31.2,18,7,83.0,7.5,69.4,29.7,49.4,67.8,58.8,54.7,74.7,67.2,0,0,290,0,6.4
P00965,Federico Rossi,30,Italy,Italy,3,GK,191,64,Right,Italy City,26900000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,90,0,0,0,0,0.0,0.14,1,44,58,76.7,0,0,0,0,3,0,1,0,0,1,2,4,0,1,0,0,0,3,100.0,0,1,0,0,4.63,0.88,32.0,20,14,89.7,6.4,59.2,67.8,63.7,73.7,64.6,58.2,69.5,65.4,0,0,342,0,6.3
P00966,Luca Rossi,26,Italy,Italy,4,CB,190,72,Right,Italy City,20900000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,25,0,0,0,0,0.0,0.06,0,9,14,69.2,0,0,0,0,1,0,3,0,1,0,1,4,0,0,0,0,0,0,0.0,0,0,0,0,6.52,2.1,31.2,2,2,90.9,6.6,63.1,64.8,51.8,57.9,68.1,50.9,53.7,71.6,0,0,242,0,6.1
P00967,Leonardo Greco,20,Italy,Italy,5,CB,174,77,Left,Italy City,24000000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,32,0,0,1,0,0.07,0.02,0,17,23,75.6,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,6.72,1.37,30.5,7,2,84.0,6.0,59.2,48.6,35.2,43.1,71.2,50.8,87.5,74.4,0,0,231,0,5.9
P00968,Lorenzo Russo,19,Italy,Italy,6,CB,185,90,Right,Italy City,57300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,25,0,0,0,0,0.0,0.0,0,8,12,74.6,0,0,0,0,2,0,1,0,0,0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,4.66,1.28,35.0,4,2,79.1,7.0,69.3,56.6,61.4,59.9,91.6,49.5,87.6,61.3,0,0,144,0,6.3
P00969,Andrea Greco,32,Italy,Italy,7,CB,185,75,Right,Italy Rovers,4900000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,82,0,0,0,0,0.0,0.07,0,41,46,91.3,0,0,0,0,1,1,1,1,2,0,3,4,1,1,0,0,0,0,0.0,0,0,0,0,5.77,1.46,32.2,15,11,72.2,6.9,73.3,71.6,57.9,61.9,76.3,61.4,73.5,46.4,0,0,226,0,6.0
P00970,Lorenzo Romano,33,Italy,Italy,8,LB,191,85,Right,Italy Rovers,20700000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,0,0,0,1,0,0.11,0.05,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.01,0.0,0,0,76.1,5.8,57.6,51.6,58.1,50.5,66.4,78.6,79.7,68.8,0,0,161,0,6.2
P00971,Francesco Colombo,20,Italy,Italy,9,LB,175,84,Right,Italy FC,9000000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,89,0,0,0,0,0.0,0.0,0,37,49,76.2,1,0,1,0,1,0,0,0,1,0,8,1,0,1,0,1,0,0,0.0,0,0,0,0,7.69,1.73,29.7,15,7,83.7,6.1,63.6,36.2,36.7,45.8,61.1,78.1,77.9,52.0,0,0,151,0,6.0
P00972,Lorenzo Bianchi,33,Italy,Italy,10,RB,177,73,Right,Italy Athletic,24300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,12,0,0,0,0,0.0,0.01,0,5,6,88.2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,5.84,2.01,33.0,6,0,70.7,7.0,70.4,65.3,53.2,56.4,79.2,51.8,71.9,43.8,0,0,279,0,6.1
P00973,Luca Ferrari,26,Italy,Italy,11,RB,191,75,Right,Italy Sporting,27300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,18,0,0,0,0,0.0,0.14,0,7,10,75.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,5.42,1.79,32.5,3,0,83.2,6.5,60.0,57.3,48.9,55.3,59.4,66.1,69.7,64.9,0,0,262,0,6.1
P00974,Davide Ferrari,31,Italy,Italy,12,DM,183,71,Right,Italy Athletic,63500000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,65,1,0,1,1,0.72,0.02,1,24,32,75.0,0,0,0,0,3,1,0,0,1,0,1,4,2,0,0,0,0,0,0.0,0,0,0,0,8.16,1.5,30.1,10,6,86.0,7.1,71.4,84.1,46.2,67.1,63.8,74.4,72.8,96.4,1,0,257,0,6.1
P00975,Marco Russo,30,Italy,Italy,13,DM,173,90,Right,Italy FC,31800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,75,0,0,0,0,0.0,0.14,0,35,44,81.1,0,0,0,0,1,2,1,0,1,0,1,4,1,1,0,0,0,0,0.0,0,0,0,0,5.12,0.91,28.5,10,12,90.9,6.8,68.6,67.5,59.5,69.9,63.4,78.3,83.7,43.0,0,0,189,0,6.3
P00976,Leonardo Ferrari,31,Italy,Italy,14,DM,189,64,Left,Italy United,41800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,85,0,0,0,0,0.0,0.15,0,47,52,92.3,1,1,0,0,2,3,1,1,0,0,0,7,0,1,0,0,0,0,0.0,0,0,0,0,7.13,0.99,31.2,7,6,84.1,6.1,61.5,47.7,42.9,49.7,79.3,28.4,77.9,36.9,0,0,255,0,6.0
P00977,Marco Colombo,22,Italy,Italy,15,CM,168,74,Right,Italy Athletic,62900000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,82,0,0,1,0,0.06,0.01,0,33,35,95.4,0,0,0,0,0,0,1,1,2,1,3,2,1,2,0,0,0,0,0.0,0,0,0,0,4.02,2.1,26.8,20,13,81.9,6.1,58.5,55.5,79.8,72.5,78.9,41.1,65.5,67.0,0,0,244,0,6.2
P00978,Marco Greco,26,Italy,Italy,16,CM,179,83,Right,Italy Rovers,1800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,8,0,0,0,0,0.0,0.08,0,3,4,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6.55,0.87,34.2,1,0,78.9,6.7,68.1,57.2,45.4,43.0,65.3,63.5,73.3,74.4,0,0,109,0,6.1
P00979,Francesco Greco,19,Italy,Italy,17,CM,178,68,Left,Italy Rovers,38800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,18,0,0,1,1,0.17,0.13,0,7,9,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.88,1.9,32.9,3,4,79.7,6.4,64.7,60.4,47.3,75.8,84.1,77.0,78.8,86.4,0,0,181,0,6.1
P00980,Federico Romano,18,Italy,Italy,18,CM,183,78,Right,Italy Rovers,8600000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,8,0,0,0,0,0.0,0.11,0,2,3,86.3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0,0,0,0,5.63,0.92,29.9,2,0,86.5,6.1,58.4,52.8,38.9,64.2,85.0,70.0,56.7,76.9,0,0,172,0,6.4
P00981,Alessandro Ferrari,31,Italy,Italy,19,AM,191,71,Right,Italy United,15200000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,40,0,0,0,0,0.0,0.12,1,16,20,80.6,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0.0,0,0,0,0,6.17,1.43,30.2,5,4,81.8,6.5,66.0,46.1,60.2,50.3,76.4,61.6,65.8,66.3,0,0,263,0,6.7
P00982,Andrea Rossi,19,Italy,Italy,20,AM,172,82,Left,Italy United,34800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,98,0,0,1,0,0.08,0.06,1,29,35,83.4,1,0,0,0,1,1,0,0,0,0,3,2,0,2,1,0,0,0,0.0,0,0,0,0,5.53,1.92,31.9,13,13,68.9,6.0,61.2,81.6,52.8,65.5,58.4,72.7,74.0,60.3,0,0,228,0,6.3
P00983,Francesco Bianchi,18,Italy,Italy,21,LW,173,63,Left,Italy FC,38300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,0,0,0,0,0,0.0,0.08,0,0,0,84.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.24,0.04,0.0,0,0,79.5,6.3,62.2,39.5,70.4,37.0,62.0,72.7,71.8,58.8,0,0,282,0,6.1
P00984,Leonardo Esposito,25,Italy,Italy,22,LW,175,87,Right,Italy Sporting,43500000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,71,0,0,0,0,0.0,0.06,1,35,46,77.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,7.91,2.27,36.0,13,12,73.9,6.1,61.5,48.8,57.3,48.9,61.9,54.2,72.1,72.1,0,0,304,0,6.0
P00985,Matteo Russo,33,Italy,Italy,23,RW,194,65,Left,Italy Athletic,42200000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,12,0,0,0,0,0.0,0.09,0,5,7,84.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,6.85,2.23,33.5,0,0,80.2,5.8,62.8,64.7,38.2,51.6,72.4,68.5,70.5,52.6,0,0,147,0,6.1
P00986,Alessandro Russo,28,Italy,Italy,24,RW,184,86,Right,Italy Rovers,3300000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,18,0,0,0,0,0.0,0.04,0,8,10,88.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,6.5,1.24,30.5,2,1,77.8,6.3,67.4,60.6,53.0,65.0,79.5,37.3,85.7,68.6,0,0,180,0,6.2
P00987,Lorenzo Marino,21,Italy,Italy,25,ST,194,70,Right,Italy United,10500000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,18,0,0,0,0,0.0,0.04,0,6,10,69.1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,5.4,1.2,30.8,0,3,87.0,6.8,70.9,54.3,43.5,65.1,80.3,52.7,75.9,47.7,0,0,235,0,6.3
P00988,Leonardo Marino,23,Italy,Italy,26,ST,176,64,Right,Italy Rovers,34400000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Turkey,Round of 32,Win,3,0,71,0,0,1,0,0.12,0.0,0,31,45,69.7,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0.0,0,0,0,0,4.45,1.62,30.7,8,8,81.2,5.6,58.3,60.6,60.0,63.6,74.7,29.6,73.9,43.5,0,0,151,0,5.8
P00313,Mert Arslan,23,Turkey,Turkey,1,GK,169,82,Right,Turkey City,14800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,0,0,0,0,0,0.0,0.08,0,0,0,78.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0.0,0.0,0.0,0,0,89.0,5.5,57.9,59.4,41.1,53.3,84.7,79.5,64.6,54.2,0,0,90,0,6.2
P00314,Can Aydin,28,Turkey,Turkey,2,GK,172,88,Right,Turkey United,4800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,83,0,0,0,0,0.0,0.04,0,26,39,68.4,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,6,100.0,1,0,3,0,4.92,1.36,30.7,10,10,82.0,6.0,61.3,46.9,58.8,60.4,66.5,43.0,78.7,49.4,0,0,271,0,6.3
P00315,Ahmet Kurt,27,Turkey,Turkey,3,GK,176,68,Right,Turkey FC,45200000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,69,0,0,0,0,0.0,0.02,0,19,26,76.8,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,1,100.0,0,0,3,0,6.73,1.52,30.8,10,7,95.7,6.3,64.4,74.6,51.3,46.3,71.3,72.4,80.1,53.7,0,0,211,0,6.3
P00316,Efe Celik,32,Turkey,Turkey,4,CB,168,70,Left,Turkey City,50800000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,92,0,0,1,1,0.09,0.1,0,36,43,85.6,0,0,0,0,0,0,1,0,2,0,2,1,0,2,1,0,0,0,0.0,0,0,0,0,6.9,1.97,24.5,15,13,77.3,5.7,58.4,56.1,64.8,75.3,74.4,61.5,64.0,56.9,0,0,326,0,6.0
P00317,Kerem Polat,30,Turkey,Turkey,5,CB,192,63,Left,Turkey FC,33500000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,8,0,0,0,0,0.0,0.02,0,2,3,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.57,1.14,26.7,2,0,83.8,6.1,60.9,53.4,58.4,61.8,68.8,48.2,76.0,68.5,0,0,133,0,6.0
P00318,Kaan Kaya,30,Turkey,Turkey,6,CB,185,89,Right,Turkey Sporting,52100000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,0,0,0,0,0,0.0,0.11,0,0,0,89.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.17,0.0,0,0,93.9,5.2,52.9,86.6,50.5,34.0,80.0,66.6,72.7,92.0,0,0,223,0,6.1
P00319,Burak Koc,30,Turkey,Turkey,7,CB,170,71,Left,Turkey Athletic,47200000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,18,0,0,0,0,0.0,0.03,0,7,9,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7.48,2.35,30.4,3,1,85.1,5.6,64.1,50.5,42.6,35.8,77.5,62.6,81.3,51.4,0,0,70,0,5.7
P00320,Can Demir,28,Turkey,Turkey,8,LB,176,66,Right,Turkey FC,31000000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,69,0,0,0,0,0.0,0.04,0,32,44,73.4,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,5.7,2.45,30.3,9,7,93.1,5.9,51.2,31.0,49.8,60.5,56.0,40.1,75.7,64.2,0,0,269,0,6.2
P00321,Efe Demir,27,Turkey,Turkey,9,LB,195,78,Right,Turkey Rovers,42600000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,65,0,0,0,0,0.0,0.12,0,46,58,79.5,1,0,0,0,2,0,1,0,1,0,1,3,1,0,0,0,0,0,0.0,0,0,0,0,7.48,1.77,32.1,6,5,94.0,5.4,55.9,36.1,59.8,59.3,77.8,45.9,77.3,61.3,0,0,105,0,5.7
P00322,Emir Koc,33,Turkey,Turkey,10,RB,186,76,Right,Turkey City,30100000,WC26-082,2026-07-08,Northern Lights Stadium,Seattle,Italy,Round of 32,Loss,0,3,40,0,0,0,0,0.0,0.04,0,23,32,73.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,5.4,2.18,31.7,8,3,77.9,5.6,52.6,36.7,73.3,73.3,69.9,57.5,60.6,57.9,0,0,97,0,6.0
